Group,Bump/Pin Name,Ball Name,Ball ID,Bump center_x,Bump center_y,Ball center_x,Ball center_y,IO_tile_pin,IO_tile_pin_x,IO_tile_pin_y,IO_tile_pin_z,Usable,Ref clock,Bank,ALT Function,Debug Mode,Scan Mode,Mbist Mode,Type,Direction,Voltage,Power Pad,Discription,Voltage2,Remark
,Bank_VR_1_13,BANK_VR_1_13,,6345,3192.8,26000,2000,FPGA_79_13_18,79,13,18,,,,,,,,,,,,,,
,Bank_VR_1_13,BANK_VR_1_13,,6345,3192.8,26000,2000,FPGA_79_13_19,79,13,19,,,,,,,,,,,,,,
,Bank_VR_1_14,BANK_VR_1_14,,6345,3418,27000,2000,FPGA_79_14_0,79,14,0,,,,,,,,,,,,,,
,Bank_VR_1_14,BANK_VR_1_14,,6345,3418,27000,2000,FPGA_79_14_1,79,14,1,,,,,,,,,,,,,,
,Bank_VR_1_14,BANK_VR_1_14,,6345,3418,27000,2000,FPGA_79_14_2,79,14,2,,,,,,,,,,,,,,
,Bank_VR_1_14,BANK_VR_1_14,,6345,3418,27000,2000,FPGA_79_14_3,79,14,3,,,,,,,,,,,,,,
,Bank_VR_1_14,BANK_VR_1_14,,6345,3418,27000,2000,FPGA_79_14_4,79,14,4,,,,,,,,,,,,,,
,Bank_VR_1_14,BANK_VR_1_14,,6345,3418,27000,2000,FPGA_79_14_5,79,14,5,,,,,,,,,,,,,,
,Bank_VR_1_14,BANK_VR_1_14,,6345,3418,27000,2000,FPGA_79_14_6,79,14,6,,,,,,,,,,,,,,
,Bank_VR_1_14,BANK_VR_1_14,,6345,3418,27000,2000,FPGA_79_14_7,79,14,7,,,,,,,,,,,,,,
,Bank_VR_1_14,BANK_VR_1_14,,6345,3418,27000,2000,FPGA_79_14_8,79,14,8,,,,,,,,,,,,,,
,Bank_VR_1_14,BANK_VR_1_14,,6345,3418,27000,2000,FPGA_79_14_9,79,14,9,,,,,,,,,,,,,,
,Bank_VR_1_14,BANK_VR_1_14,,6345,3418,27000,2000,FPGA_79_14_10,79,14,10,,,,,,,,,,,,,,
,Bank_VR_1_14,BANK_VR_1_14,,6345,3418,27000,2000,FPGA_79_14_11,79,14,11,,,,,,,,,,,,,,
,Bank_VR_1_14,BANK_VR_1_14,,6345,3418,27000,2000,FPGA_79_14_12,79,14,12,,,,,,,,,,,,,,
,Bank_VR_1_14,BANK_VR_1_14,,6345,3418,27000,2000,FPGA_79_14_13,79,14,13,,,,,,,,,,,,,,
,Bank_VR_1_14,BANK_VR_1_14,,6345,3418,27000,2000,FPGA_79_14_14,79,14,14,,,,,,,,,,,,,,
,Bank_VR_1_14,BANK_VR_1_14,,6345,3418,27000,2000,FPGA_79_14_15,79,14,15,,,,,,,,,,,,,,
,Bank_VR_1_14,BANK_VR_1_14,,6345,3418,27000,2000,FPGA_79_14_16,79,14,16,,,,,,,,,,,,,,
,Bank_VR_1_14,BANK_VR_1_14,,6345,3418,27000,2000,FPGA_79_14_17,79,14,17,Y,,,,,,,,,,,,,
,Bank_VR_1_14,BANK_VR_1_14,,6345,3418,27000,2000,FPGA_79_14_18,79,14,18,,,,,,,,,,,,,,
,Bank_VR_1_14,BANK_VR_1_14,,6345,3418,27000,2000,FPGA_79_14_19,79,14,19,,,,,,,,,,,,,,
,Bank_VR_1_15,BANK_VR_1_15,,6345,3643.2,21000,3000,FPGA_79_15_0,79,15,0,,,,,,,,,,,,,,
,Bank_VR_1_15,BANK_VR_1_15,,6345,3643.2,21000,3000,FPGA_79_15_1,79,15,1,,,,,,,,,,,,,,
,Bank_VR_1_15,BANK_VR_1_15,,6345,3643.2,21000,3000,FPGA_79_15_2,79,15,2,,,,,,,,,,,,,,
,Bank_VR_1_15,BANK_VR_1_15,,6345,3643.2,21000,3000,FPGA_79_15_3,79,15,3,,,,,,,,,,,,,,
,Bank_VR_1_15,BANK_VR_1_15,,6345,3643.2,21000,3000,FPGA_79_15_4,79,15,4,,,,,,,,,,,,,,
,Bank_VR_1_15,BANK_VR_1_15,,6345,3643.2,21000,3000,FPGA_79_15_5,79,15,5,,,,,,,,,,,,,,
,Bank_VR_1_15,BANK_VR_1_15,,6345,3643.2,21000,3000,FPGA_79_15_6,79,15,6,,,,,,,,,,,,,,
,Bank_VR_1_15,BANK_VR_1_15,,6345,3643.2,21000,3000,FPGA_79_15_7,79,15,7,,,,,,,,,,,,,,
,Bank_VR_1_15,BANK_VR_1_15,,6345,3643.2,21000,3000,FPGA_79_15_8,79,15,8,,,,,,,,,,,,,,
,Bank_VR_1_15,BANK_VR_1_15,,6345,3643.2,21000,3000,FPGA_79_15_9,79,15,9,,,,,,,,,,,,,,
,Bank_VR_1_15,BANK_VR_1_15,,6345,3643.2,21000,3000,FPGA_79_15_10,79,15,10,,,,,,,,,,,,,,
,Bank_VR_1_15,BANK_VR_1_15,,6345,3643.2,21000,3000,FPGA_79_15_11,79,15,11,,,,,,,,,,,,,,
,Bank_VR_1_15,BANK_VR_1_15,,6345,3643.2,21000,3000,FPGA_79_15_12,79,15,12,,,,,,,,,,,,,,
,Bank_VR_1_15,BANK_VR_1_15,,6345,3643.2,21000,3000,FPGA_79_15_13,79,15,13,,,,,,,,,,,,,,
,Bank_VR_1_15,BANK_VR_1_15,,6345,3643.2,21000,3000,FPGA_79_15_14,79,15,14,Y,,,,,,,,,,,,,
,Bank_VR_1_15,BANK_VR_1_15,,6345,3643.2,21000,3000,FPGA_79_15_15,79,15,15,,,,,,,,,,,,,,
,Bank_VR_1_15,BANK_VR_1_15,,6345,3643.2,21000,3000,FPGA_79_15_16,79,15,16,,,,,,,,,,,,,,
,Bank_VR_1_15,BANK_VR_1_15,,6345,3643.2,21000,3000,FPGA_79_15_17,79,15,17,,,,,,,,,,,,,,
,Bank_VR_1_15,BANK_VR_1_15,,6345,3643.2,21000,3000,FPGA_79_15_18,79,15,18,,,,,,,,,,,,,,
,Bank_VR_1_15,BANK_VR_1_15,,6345,3643.2,21000,3000,FPGA_79_15_19,79,15,19,,,,,,,,,,,,,,
,Bank_VR_1_16,BANK_VR_1_16,,6345,3868.4,22000,3000,FPGA_79_16_0,79,16,0,,,,,,,,,,,,,,
,Bank_VR_1_16,BANK_VR_1_16,,6345,3868.4,22000,3000,FPGA_79_16_1,79,16,1,,,,,,,,,,,,,,
,Bank_VR_1_16,BANK_VR_1_16,,6345,3868.4,22000,3000,FPGA_79_16_2,79,16,2,,,,,,,,,,,,,,
,Bank_VR_1_16,BANK_VR_1_16,,6345,3868.4,22000,3000,FPGA_79_16_3,79,16,3,,,,,,,,,,,,,,
,Bank_VR_1_16,BANK_VR_1_16,,6345,3868.4,22000,3000,FPGA_79_16_4,79,16,4,,,,,,,,,,,,,,
,Bank_VR_1_16,BANK_VR_1_16,,6345,3868.4,22000,3000,FPGA_79_16_5,79,16,5,,,,,,,,,,,,,,
,Bank_VR_1_16,BANK_VR_1_16,,6345,3868.4,22000,3000,FPGA_79_16_6,79,16,6,,,,,,,,,,,,,,
,Bank_VR_1_16,BANK_VR_1_16,,6345,3868.4,22000,3000,FPGA_79_16_7,79,16,7,,,,,,,,,,,,,,
,Bank_VR_1_16,BANK_VR_1_16,,6345,3868.4,22000,3000,FPGA_79_16_8,79,16,8,Y,,,,,,,,,,,,,
,Bank_VR_1_16,BANK_VR_1_16,,6345,3868.4,22000,3000,FPGA_79_16_9,79,16,9,,,,,,,,,,,,,,
,Bank_VR_1_16,BANK_VR_1_16,,6345,3868.4,22000,3000,FPGA_79_16_10,79,16,10,,,,,,,,,,,,,,
,Bank_VR_1_16,BANK_VR_1_16,,6345,3868.4,22000,3000,FPGA_79_16_11,79,16,11,,,,,,,,,,,,,,
,Bank_VR_1_16,BANK_VR_1_16,,6345,3868.4,22000,3000,FPGA_79_16_12,79,16,12,,,,,,,,,,,,,,
,Bank_VR_1_16,BANK_VR_1_16,,6345,3868.4,22000,3000,FPGA_79_16_13,79,16,13,,,,,,,,,,,,,,
,Bank_VR_1_16,BANK_VR_1_16,,6345,3868.4,22000,3000,FPGA_79_16_14,79,16,14,,,,,,,,,,,,,,
,Bank_VR_1_16,BANK_VR_1_16,,6345,3868.4,22000,3000,FPGA_79_16_15,79,16,15,,,,,,,,,,,,,,
,Bank_VR_1_16,BANK_VR_1_16,,6345,3868.4,22000,3000,FPGA_79_16_16,79,16,16,,,,,,,,,,,,,,
,Bank_VR_1_16,BANK_VR_1_16,,6345,3868.4,22000,3000,FPGA_79_16_17,79,16,17,,,,,,,,,,,,,,
,Bank_VR_1_16,BANK_VR_1_16,,6345,3868.4,22000,3000,FPGA_79_16_18,79,16,18,,,,,,,,,,,,,,
,Bank_VR_1_16,BANK_VR_1_16,,6345,3868.4,22000,3000,FPGA_79_16_19,79,16,19,,,,,,,,,,,,,,
,Bank_VR_1_17,BANK_VR_1_17,,6345,4093.6,23000,3000,FPGA_79_17_0,79,17,0,,,,,,,,,,,,,,
,Bank_VR_1_17,BANK_VR_1_17,,6345,4093.6,23000,3000,FPGA_79_17_1,79,17,1,,,,,,,,,,,,,,
,Bank_VR_1_17,BANK_VR_1_17,,6345,4093.6,23000,3000,FPGA_79_17_2,79,17,2,Y,,,,,,,,,,,,,
,Bank_VR_1_17,BANK_VR_1_17,,6345,4093.6,23000,3000,FPGA_79_17_3,79,17,3,,,,,,,,,,,,,,
,Bank_VR_1_17,BANK_VR_1_17,,6345,4093.6,23000,3000,FPGA_79_17_4,79,17,4,,,,,,,,,,,,,,
,Bank_VR_1_17,BANK_VR_1_17,,6345,4093.6,23000,3000,FPGA_79_17_5,79,17,5,,,,,,,,,,,,,,
,Bank_VR_1_17,BANK_VR_1_17,,6345,4093.6,23000,3000,FPGA_79_17_6,79,17,6,,,,,,,,,,,,,,
,Bank_VR_1_17,BANK_VR_1_17,,6345,4093.6,23000,3000,FPGA_79_17_7,79,17,7,,,,,,,,,,,,,,
,Bank_VR_1_17,BANK_VR_1_17,,6345,4093.6,23000,3000,FPGA_79_17_8,79,17,8,,,,,,,,,,,,,,
,Bank_VR_1_17,BANK_VR_1_17,,6345,4093.6,23000,3000,FPGA_79_17_9,79,17,9,,,,,,,,,,,,,,
,Bank_VR_1_17,BANK_VR_1_17,,6345,4093.6,23000,3000,FPGA_79_17_10,79,17,10,,,,,,,,,,,,,,
,Bank_VR_1_17,BANK_VR_1_17,,6345,4093.6,23000,3000,FPGA_79_17_11,79,17,11,,,,,,,,,,,,,,
,Bank_VR_1_17,BANK_VR_1_17,,6345,4093.6,23000,3000,FPGA_79_17_12,79,17,12,,,,,,,,,,,,,,
,Bank_VR_1_17,BANK_VR_1_17,,6345,4093.6,23000,3000,FPGA_79_17_13,79,17,13,,,,,,,,,,,,,,
,Bank_VR_1_17,BANK_VR_1_17,,6345,4093.6,23000,3000,FPGA_79_17_14,79,17,14,,,,,,,,,,,,,,
,Bank_VR_1_17,BANK_VR_1_17,,6345,4093.6,23000,3000,FPGA_79_17_15,79,17,15,,,,,,,,,,,,,,
,Bank_VR_1_17,BANK_VR_1_17,,6345,4093.6,23000,3000,FPGA_79_17_16,79,17,16,,,,,,,,,,,,,,
,Bank_VR_1_17,BANK_VR_1_17,,6345,4093.6,23000,3000,FPGA_79_17_17,79,17,17,,,,,,,,,,,,,,
,Bank_VR_1_17,BANK_VR_1_17,,6345,4093.6,23000,3000,FPGA_79_17_18,79,17,18,,,,,,,,,,,,,,
,Bank_VR_1_17,BANK_VR_1_17,,6345,4093.6,23000,3000,FPGA_79_17_19,79,17,19,,,,,,,,,,,,,,
,Bank_VR_1_18,BANK_VR_1_18,,6345,4318.8,24000,3000,FPGA_79_18_0,79,18,0,,,,,,,,,,,,,,
,Bank_VR_1_18,BANK_VR_1_18,,6345,4318.8,24000,3000,FPGA_79_18_1,79,18,1,,,,,,,,,,,,,,
,Bank_VR_1_18,BANK_VR_1_18,,6345,4318.8,24000,3000,FPGA_79_18_2,79,18,2,,,,,,,,,,,,,,
,Bank_VR_1_18,BANK_VR_1_18,,6345,4318.8,24000,3000,FPGA_79_18_3,79,18,3,,,,,,,,,,,,,,
,Bank_VR_1_18,BANK_VR_1_18,,6345,4318.8,24000,3000,FPGA_79_18_4,79,18,4,,,,,,,,,,,,,,
,Bank_VR_1_18,BANK_VR_1_18,,6345,4318.8,24000,3000,FPGA_79_18_5,79,18,5,,,,,,,,,,,,,,
,Bank_VR_1_18,BANK_VR_1_18,,6345,4318.8,24000,3000,FPGA_79_18_6,79,18,6,,,,,,,,,,,,,,
,Bank_VR_1_18,BANK_VR_1_18,,6345,4318.8,24000,3000,FPGA_79_18_7,79,18,7,,,,,,,,,,,,,,
,Bank_VR_1_18,BANK_VR_1_18,,6345,4318.8,24000,3000,FPGA_79_18_8,79,18,8,,,,,,,,,,,,,,
,Bank_VR_1_18,BANK_VR_1_18,,6345,4318.8,24000,3000,FPGA_79_18_9,79,18,9,,,,,,,,,,,,,,
,Bank_VR_1_18,BANK_VR_1_18,,6345,4318.8,24000,3000,FPGA_79_18_10,79,18,10,,,,,,,,,,,,,,
,Bank_VR_1_18,BANK_VR_1_18,,6345,4318.8,24000,3000,FPGA_79_18_11,79,18,11,,,,,,,,,,,,,,
,Bank_VR_1_18,BANK_VR_1_18,,6345,4318.8,24000,3000,FPGA_79_18_12,79,18,12,,,,,,,,,,,,,,
,Bank_VR_1_18,BANK_VR_1_18,,6345,4318.8,24000,3000,FPGA_79_18_13,79,18,13,,,,,,,,,,,,,,
,Bank_VR_1_18,BANK_VR_1_18,,6345,4318.8,24000,3000,FPGA_79_18_14,79,18,14,,,,,,,,,,,,,,
,Bank_VR_1_18,BANK_VR_1_18,,6345,4318.8,24000,3000,FPGA_79_18_15,79,18,15,,,,,,,,,,,,,,
,Bank_VR_1_18,BANK_VR_1_18,,6345,4318.8,24000,3000,FPGA_79_18_16,79,18,16,,,,,,,,,,,,,,
,Bank_VR_1_18,BANK_VR_1_18,,6345,4318.8,24000,3000,FPGA_79_18_17,79,18,17,,,,,,,,,,,,,,
,Bank_VR_1_18,BANK_VR_1_18,,6345,4318.8,24000,3000,FPGA_79_18_18,79,18,18,,,,,,,,,,,,,,
,Bank_VR_1_18,BANK_VR_1_18,,6345,4318.8,24000,3000,FPGA_79_18_19,79,18,19,Y,,,,,,,,,,,,,
,Bank_VR_1_19,BANK_VR_1_19,,6345,4544,25000,3000,FPGA_79_19_0,79,19,0,,,,,,,,,,,,,,
,Bank_VR_1_19,BANK_VR_1_19,,6345,4544,25000,3000,FPGA_79_19_1,79,19,1,Y,,,,,,,,,,,,,
,Bank_VR_1_19,BANK_VR_1_19,,6345,4544,25000,3000,FPGA_79_19_2,79,19,2,,,,,,,,,,,,,,
,Bank_VR_1_19,BANK_VR_1_19,,6345,4544,25000,3000,FPGA_79_19_3,79,19,3,,,,,,,,,,,,,,
,Bank_VR_1_19,BANK_VR_1_19,,6345,4544,25000,3000,FPGA_79_19_4,79,19,4,,,,,,,,,,,,,,
,Bank_VR_1_19,BANK_VR_1_19,,6345,4544,25000,3000,FPGA_79_19_5,79,19,5,,,,,,,,,,,,,,
,Bank_VR_1_19,BANK_VR_1_19,,6345,4544,25000,3000,FPGA_79_19_6,79,19,6,,,,,,,,,,,,,,
,Bank_VR_1_19,BANK_VR_1_19,,6345,4544,25000,3000,FPGA_79_19_7,79,19,7,,,,,,,,,,,,,,
,Bank_VR_1_19,BANK_VR_1_19,,6345,4544,25000,3000,FPGA_79_19_8,79,19,8,,,,,,,,,,,,,,
,Bank_VR_1_19,BANK_VR_1_19,,6345,4544,25000,3000,FPGA_79_19_9,79,19,9,,,,,,,,,,,,,,
,Bank_VR_1_19,BANK_VR_1_19,,6345,4544,25000,3000,FPGA_79_19_10,79,19,10,,,,,,,,,,,,,,
,Bank_VR_1_19,BANK_VR_1_19,,6345,4544,25000,3000,FPGA_79_19_11,79,19,11,,,,,,,,,,,,,,
,Bank_VR_1_19,BANK_VR_1_19,,6345,4544,25000,3000,FPGA_79_19_12,79,19,12,,,,,,,,,,,,,,
,Bank_VR_1_19,BANK_VR_1_19,,6345,4544,25000,3000,FPGA_79_19_13,79,19,13,,,,,,,,,,,,,,
,Bank_VR_1_19,BANK_VR_1_19,,6345,4544,25000,3000,FPGA_79_19_14,79,19,14,,,,,,,,,,,,,,
,Bank_VR_1_19,BANK_VR_1_19,,6345,4544,25000,3000,FPGA_79_19_15,79,19,15,,,,,,,,,,,,,,
,Bank_VR_1_19,BANK_VR_1_19,,6345,4544,25000,3000,FPGA_79_19_16,79,19,16,,,,,,,,,,,,,,
,Bank_VR_1_19,BANK_VR_1_19,,6345,4544,25000,3000,FPGA_79_19_17,79,19,17,,,,,,,,,,,,,,
,Bank_VR_1_19,BANK_VR_1_19,,6345,4544,25000,3000,FPGA_79_19_18,79,19,18,,,,,,,,,,,,,,
,Bank_VR_1_19,BANK_VR_1_19,,6345,4544,25000,3000,FPGA_79_19_19,79,19,19,,,,,,,,,,,,,,
,Bank_VR_1_20,BANK_VR_1_20,,6345,4769.2,26000,3000,FPGA_79_20_0,79,20,0,,,,,,,,,,,,,,
,Bank_VR_1_20,BANK_VR_1_20,,6345,4769.2,26000,3000,FPGA_79_20_1,79,20,1,,,,,,,,,,,,,,
,Bank_VR_1_20,BANK_VR_1_20,,6345,4769.2,26000,3000,FPGA_79_20_2,79,20,2,,,,,,,,,,,,,,
,Bank_VR_1_20,BANK_VR_1_20,,6345,4769.2,26000,3000,FPGA_79_20_3,79,20,3,,,,,,,,,,,,,,
,Bank_VR_1_20,BANK_VR_1_20,,6345,4769.2,26000,3000,FPGA_79_20_4,79,20,4,,,,,,,,,,,,,,
,Bank_VR_1_20,BANK_VR_1_20,,6345,4769.2,26000,3000,FPGA_79_20_5,79,20,5,,,,,,,,,,,,,,
,Bank_VR_1_20,BANK_VR_1_20,,6345,4769.2,26000,3000,FPGA_79_20_6,79,20,6,,,,,,,,,,,,,,
,Bank_VR_1_20,BANK_VR_1_20,,6345,4769.2,26000,3000,FPGA_79_20_7,79,20,7,,,,,,,,,,,,,,
,Bank_VR_1_20,BANK_VR_1_20,,6345,4769.2,26000,3000,FPGA_79_20_8,79,20,8,,,,,,,,,,,,,,
,Bank_VR_1_20,BANK_VR_1_20,,6345,4769.2,26000,3000,FPGA_79_20_9,79,20,9,,,,,,,,,,,,,,
,Bank_VR_1_20,BANK_VR_1_20,,6345,4769.2,26000,3000,FPGA_79_20_10,79,20,10,,,,,,,,,,,,,,
,Bank_VR_1_20,BANK_VR_1_20,,6345,4769.2,26000,3000,FPGA_79_20_11,79,20,11,,,,,,,,,,,,,,
,Bank_VR_1_20,BANK_VR_1_20,,6345,4769.2,26000,3000,FPGA_79_20_12,79,20,12,,,,,,,,,,,,,,
,Bank_VR_1_20,BANK_VR_1_20,,6345,4769.2,26000,3000,FPGA_79_20_13,79,20,13,,,,,,,,,,,,,,
,Bank_VR_1_20,BANK_VR_1_20,,6345,4769.2,26000,3000,FPGA_79_20_14,79,20,14,,,,,,,,,,,,,,
,Bank_VR_1_20,BANK_VR_1_20,,6345,4769.2,26000,3000,FPGA_79_20_15,79,20,15,Y,,,,,,,,,,,,,
,Bank_VR_1_20,BANK_VR_1_20,,6345,4769.2,26000,3000,FPGA_79_20_16,79,20,16,,,,,,,,,,,,,,
,Bank_VR_1_20,BANK_VR_1_20,,6345,4769.2,26000,3000,FPGA_79_20_17,79,20,17,,,,,,,,,,,,,,
,Bank_VR_1_20,BANK_VR_1_20,,6345,4769.2,26000,3000,FPGA_79_20_18,79,20,18,,,,,,,,,,,,,,
,Bank_VR_1_20,BANK_VR_1_20,,6345,4769.2,26000,3000,FPGA_79_20_19,79,20,19,,,,,,,,,,,,,,
,Bank_VR_2_1,BANK_VR_2_1,,6280,380,21000,5000,FPGA_79_21_0,79,21,0,,,,,,,,,,,,,,
,Bank_VR_2_1,BANK_VR_2_1,,6280,380,21000,5000,FPGA_79_21_1,79,21,1,,,,,,,,,,,,,,
,Bank_VR_2_1,BANK_VR_2_1,,6280,380,21000,5000,FPGA_79_21_2,79,21,2,,,,,,,,,,,,,,
,Bank_VR_2_1,BANK_VR_2_1,,6280,380,21000,5000,FPGA_79_21_3,79,21,3,,,,,,,,,,,,,,
,Bank_VR_2_1,BANK_VR_2_1,,6280,380,21000,5000,FPGA_79_21_4,79,21,4,,,,,,,,,,,,,,
,Bank_VR_2_1,BANK_VR_2_1,,6280,380,21000,5000,FPGA_79_21_5,79,21,5,,,,,,,,,,,,,,
,Bank_VR_2_1,BANK_VR_2_1,,6280,380,21000,5000,FPGA_79_21_6,79,21,6,,,,,,,,,,,,,,
,Bank_VR_2_1,BANK_VR_2_1,,6280,380,21000,5000,FPGA_79_21_7,79,21,7,,,,,,,,,,,,,,
,Bank_VR_2_1,BANK_VR_2_1,,6280,380,21000,5000,FPGA_79_21_8,79,21,8,,,,,,,,,,,,,,
,Bank_VR_2_1,BANK_VR_2_1,,6280,380,21000,5000,FPGA_79_21_9,79,21,9,,,,,,,,,,,,,,
,Bank_VR_2_1,BANK_VR_2_1,,6280,380,21000,5000,FPGA_79_21_10,79,21,10,,,,,,,,,,,,,,
,Bank_VR_2_1,BANK_VR_2_1,,6280,380,21000,5000,FPGA_79_21_11,79,21,11,,,,,,,,,,,,,,
,Bank_VR_2_1,BANK_VR_2_1,,6280,380,21000,5000,FPGA_79_21_12,79,21,12,,,,,,,,,,,,,,
,Bank_VR_2_1,BANK_VR_2_1,,6280,380,21000,5000,FPGA_79_21_13,79,21,13,,,,,,,,,,,,,,
,Bank_VR_2_1,BANK_VR_2_1,,6280,380,21000,5000,FPGA_79_21_14,79,21,14,,,,,,,,,,,,,,
,Bank_VR_2_1,BANK_VR_2_1,,6280,380,21000,5000,FPGA_79_21_15,79,21,15,,,,,,,,,,,,,,
,Bank_VR_2_1,BANK_VR_2_1,,6280,380,21000,5000,FPGA_79_21_16,79,21,16,Y,,,,,,,,,,,,,
,Bank_VR_2_1,BANK_VR_2_1,,6280,380,21000,5000,FPGA_79_21_17,79,21,17,,,,,,,,,,,,,,
,Bank_VR_2_1,BANK_VR_2_1,,6280,380,21000,5000,FPGA_79_21_18,79,21,18,,,,,,,,,,,,,,
,Bank_VR_2_1,BANK_VR_2_1,,6280,380,21000,5000,FPGA_79_21_19,79,21,19,,,,,,,,,,,,,,
,Bank_VR_2_2,BANK_VR_2_2,,6280,605.2,22000,5000,FPGA_79_22_0,79,22,0,,,,,,,,,,,,,,
,Bank_VR_2_2,BANK_VR_2_2,,6280,605.2,22000,5000,FPGA_79_22_1,79,22,1,,,,,,,,,,,,,,
,Bank_VR_2_2,BANK_VR_2_2,,6280,605.2,22000,5000,FPGA_79_22_2,79,22,2,,,,,,,,,,,,,,
,Bank_VR_2_2,BANK_VR_2_2,,6280,605.2,22000,5000,FPGA_79_22_3,79,22,3,,,,,,,,,,,,,,
,Bank_VR_2_2,BANK_VR_2_2,,6280,605.2,22000,5000,FPGA_79_22_4,79,22,4,,,,,,,,,,,,,,
,Bank_VR_2_2,BANK_VR_2_2,,6280,605.2,22000,5000,FPGA_79_22_5,79,22,5,,,,,,,,,,,,,,
,Bank_VR_2_2,BANK_VR_2_2,,6280,605.2,22000,5000,FPGA_79_22_6,79,22,6,,,,,,,,,,,,,,
,Bank_VR_2_2,BANK_VR_2_2,,6280,605.2,22000,5000,FPGA_79_22_7,79,22,7,,,,,,,,,,,,,,
,Bank_VR_2_2,BANK_VR_2_2,,6280,605.2,22000,5000,FPGA_79_22_8,79,22,8,,,,,,,,,,,,,,
,Bank_VR_2_2,BANK_VR_2_2,,6280,605.2,22000,5000,FPGA_79_22_9,79,22,9,,,,,,,,,,,,,,
,Bank_VR_2_2,BANK_VR_2_2,,6280,605.2,22000,5000,FPGA_79_22_10,79,22,10,,,,,,,,,,,,,,
,Bank_VR_2_2,BANK_VR_2_2,,6280,605.2,22000,5000,FPGA_79_22_11,79,22,11,Y,,,,,,,,,,,,,
,Bank_VR_2_2,BANK_VR_2_2,,6280,605.2,22000,5000,FPGA_79_22_12,79,22,12,,,,,,,,,,,,,,
,Bank_VR_2_2,BANK_VR_2_2,,6280,605.2,22000,5000,FPGA_79_22_13,79,22,13,,,,,,,,,,,,,,
,Bank_VR_2_2,BANK_VR_2_2,,6280,605.2,22000,5000,FPGA_79_22_14,79,22,14,,,,,,,,,,,,,,
,Bank_VR_2_2,BANK_VR_2_2,,6280,605.2,22000,5000,FPGA_79_22_15,79,22,15,,,,,,,,,,,,,,
,Bank_VR_2_2,BANK_VR_2_2,,6280,605.2,22000,5000,FPGA_79_22_16,79,22,16,,,,,,,,,,,,,,
,Bank_VR_2_2,BANK_VR_2_2,,6280,605.2,22000,5000,FPGA_79_22_17,79,22,17,,,,,,,,,,,,,,
,Bank_VR_2_2,BANK_VR_2_2,,6280,605.2,22000,5000,FPGA_79_22_18,79,22,18,,,,,,,,,,,,,,
,Bank_VR_2_2,BANK_VR_2_2,,6280,605.2,22000,5000,FPGA_79_22_19,79,22,19,,,,,,,,,,,,,,
,Bank_VR_2_3,BANK_VR_2_3,,6280,830.4,23000,5000,FPGA_79_23_0,79,23,0,,,,,,,,,,,,,,
,Bank_VR_2_3,BANK_VR_2_3,,6280,830.4,23000,5000,FPGA_79_23_1,79,23,1,,,,,,,,,,,,,,
,Bank_VR_2_3,BANK_VR_2_3,,6280,830.4,23000,5000,FPGA_79_23_2,79,23,2,,,,,,,,,,,,,,
,Bank_VR_2_3,BANK_VR_2_3,,6280,830.4,23000,5000,FPGA_79_23_3,79,23,3,,,,,,,,,,,,,,
,Bank_VR_2_3,BANK_VR_2_3,,6280,830.4,23000,5000,FPGA_79_23_4,79,23,4,,,,,,,,,,,,,,
,Bank_VR_2_3,BANK_VR_2_3,,6280,830.4,23000,5000,FPGA_79_23_5,79,23,5,,,,,,,,,,,,,,
,Bank_VR_2_3,BANK_VR_2_3,,6280,830.4,23000,5000,FPGA_79_23_6,79,23,6,,,,,,,,,,,,,,
,Bank_VR_2_3,BANK_VR_2_3,,6280,830.4,23000,5000,FPGA_79_23_7,79,23,7,,,,,,,,,,,,,,
,Bank_VR_2_3,BANK_VR_2_3,,6280,830.4,23000,5000,FPGA_79_23_8,79,23,8,,,,,,,,,,,,,,
,Bank_VR_2_3,BANK_VR_2_3,,6280,830.4,23000,5000,FPGA_79_23_9,79,23,9,,,,,,,,,,,,,,
,Bank_VR_2_3,BANK_VR_2_3,,6280,830.4,23000,5000,FPGA_79_23_10,79,23,10,Y,,,,,,,,,,,,,
,Bank_VR_2_3,BANK_VR_2_3,,6280,830.4,23000,5000,FPGA_79_23_11,79,23,11,,,,,,,,,,,,,,
,Bank_VR_2_3,BANK_VR_2_3,,6280,830.4,23000,5000,FPGA_79_23_12,79,23,12,,,,,,,,,,,,,,
,Bank_VR_2_3,BANK_VR_2_3,,6280,830.4,23000,5000,FPGA_79_23_13,79,23,13,,,,,,,,,,,,,,
,Bank_VR_2_3,BANK_VR_2_3,,6280,830.4,23000,5000,FPGA_79_23_14,79,23,14,,,,,,,,,,,,,,
,Bank_VR_2_3,BANK_VR_2_3,,6280,830.4,23000,5000,FPGA_79_23_15,79,23,15,,,,,,,,,,,,,,
,Bank_VR_2_3,BANK_VR_2_3,,6280,830.4,23000,5000,FPGA_79_23_16,79,23,16,,,,,,,,,,,,,,
,Bank_VR_2_3,BANK_VR_2_3,,6280,830.4,23000,5000,FPGA_79_23_17,79,23,17,,,,,,,,,,,,,,
,Bank_VR_2_3,BANK_VR_2_3,,6280,830.4,23000,5000,FPGA_79_23_18,79,23,18,,,,,,,,,,,,,,
,Bank_VR_2_3,BANK_VR_2_3,,6280,830.4,23000,5000,FPGA_79_23_19,79,23,19,,,,,,,,,,,,,,
