Group,Bump/Pin Name,Ball Name,Ball ID,Bump center_x,Bump center_y,Ball center_x,Ball center_y,IO_tile_pin,IO_tile_pin_x,IO_tile_pin_y,IO_tile_pin_z,EFPGA_PIN,GBOX_NAME,Mode_BP_SDR_A_TX,Mode_BP_DDR_A_TX,Mode_RATE_3_A_TX,Mode_RATE_4_A_TX,Mode_RATE_5_A_TX,Mode_RATE_6_A_TX,Mode_RATE_7_A_TX,Mode_RATE_8_A_TX,Mode_RATE_9_A_TX,Mode_RATE_10_A_TX,Mode_BP_SDR_B_TX,Mode_BP_DDR_B_TX,Mode_RATE_3_B_TX,Mode_RATE_4_B_TX,Mode_RATE_5_B_TX,Mode_BP_SDR_A_RX,Mode_BP_DDR_A_RX,Mode_RATE_3_A_RX,Mode_RATE_4_A_RX,Mode_RATE_5_A_RX,Mode_RATE_6_A_RX,Mode_RATE_7_A_RX,Mode_RATE_8_A_RX,Mode_RATE_9_A_RX,Mode_RATE_10_A_RX,Mode_BP_SDR_B_RX,Mode_BP_DDR_B_RX,Mode_RATE_3_B_RX,Mode_RATE_4_B_RX,Mode_RATE_5_B_RX,Ref clock,BANK,ALT Function,Debug Mode,Scan Mode,Mbist Mode,Type,Direction,Voltage,Power Pad,Discription,Voltage2,Remark
GBOX GPIO,Bank_H_2_33,Bank_H_2_33,FAKE,590,40,1000,5000,FPGA_82_0_11,82,0,11,A2F_1835,g2f_rx_in[8]_A,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,,,Y,Y,,,,,,,,,,,,,
GBOX GPIO,Bank_H_2_33,Bank_H_2_33,FAKE,590,40,1000,5000,FPGA_82_0_12,82,0,12,A2F_1836,g2f_rx_in[9]_A,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,Y,,,,,,,,,,,,,
GBOX GPIO,Bank_H_2_34,Bank_H_2_34,FAKE,980,40,2000,1000,FPGA_82_0_13,82,0,13,A2F_1837,g2f_rx_cdr_core_clk_B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_H_2_34,Bank_H_2_34,FAKE,980,40,2000,1000,FPGA_82_0_14,82,0,14,A2F_1838,g2f_rx_dvalid_B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_H_2_34,Bank_H_2_34,FAKE,980,40,2000,1000,FPGA_82_0_15,82,0,15,A2F_1839,g2f_core_clk_B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_H_2_35,Bank_H_2_35,FAKE,70,40,1000,1000,FPGA_83_0_0,83,0,0,F2A_1872,f2g_trx_reset_n_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_H_2_35,Bank_H_2_35,FAKE,200,40,1000,2000,FPGA_83_0_1,83,0,1,F2A_1873,f2g_tx_oe_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_H_2_35,Bank_H_2_35,FAKE,200,40,1000,2000,FPGA_83_0_2,83,0,2,F2A_1874,f2g_tx_dvalid_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_H_2_35,Bank_H_2_35,FAKE,200,40,1000,2000,FPGA_83_0_3,83,0,3,F2A_1875,f2g_rx_sfifo_reset_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_H_2_35,Bank_H_2_35,FAKE,200,40,1000,2000,FPGA_83_0_4,83,0,4,F2A_1876,f2g_rx_dpa_restart_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_H_2_35,Bank_H_2_35,FAKE,200,40,1000,2000,FPGA_83_0_5,83,0,5,F2A_1877,f2g_in_en_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_H_2_35,Bank_H_2_35,FAKE,200,40,1000,2000,FPGA_83_0_6,83,0,6,F2A_1878,f2g_trx_core_clk_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_H_2_35,Bank_H_2_35,FAKE,200,40,1000,2000,FPGA_83_0_7,83,0,7,F2A_1879,f2g_tx_out[0]_A,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_H_2_35,Bank_H_2_35,FAKE,200,40,1000,2000,FPGA_83_0_8,83,0,8,F2A_1880,f2g_tx_out[1]_A,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_H_2_35,Bank_H_2_35,FAKE,200,40,1000,2000,FPGA_83_0_9,83,0,9,F2A_1881,f2g_tx_out[2]_A,,,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_H_2_35,Bank_H_2_35,FAKE,200,40,1000,2000,FPGA_83_0_10,83,0,10,F2A_1882,f2g_tx_out[3]_A,,,,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_H_2_35,Bank_H_2_35,FAKE,330,40,1000,3000,FPGA_83_0_11,83,0,11,F2A_1883,f2g_tx_out[4]_A,,,,,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_H_2_35,Bank_H_2_35,FAKE,330,40,1000,3000,FPGA_83_0_12,83,0,12,F2A_1884,f2g_tx_out[5]_A,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_H_2_35,Bank_H_2_35,FAKE,330,40,1000,3000,FPGA_83_0_13,83,0,13,F2A_1885,f2g_tx_out[6]_A,,,,,,,Y,Y,Y,Y,,Y,Y,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_H_2_35,Bank_H_2_35,FAKE,330,40,1000,3000,FPGA_83_0_14,83,0,14,F2A_1886,f2g_tx_out[7]_A,,,,,,,,Y,Y,Y,,,Y,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_H_2_35,Bank_H_2_35,FAKE,590,40,1000,5000,FPGA_83_0_15,83,0,15,F2A_1887,f2g_tx_out[8]_A,,,,,,,,,Y,Y,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_H_2_35,Bank_H_2_35,FAKE,590,40,1000,5000,FPGA_83_0_16,83,0,16,F2A_1888,f2g_tx_out[9]_A,,,,,,,,,,Y,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_H_2_36,Bank_H_2_36,FAKE,720,40,1000,6000,FPGA_83_0_17,83,0,17,F2A_1889,f2g_trx_reset_n_B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_H_2_36,Bank_H_2_36,FAKE,720,40,1000,6000,FPGA_83_0_18,83,0,18,F2A_1890,f2g_tx_oe_B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_H_2_36,Bank_H_2_36,FAKE,720,40,1000,6000,FPGA_83_0_19,83,0,19,F2A_1891,f2g_tx_dvalid_B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_H_2_36,Bank_H_2_36,FAKE,720,40,1000,6000,FPGA_83_0_20,83,0,20,F2A_1892,f2g_rx_sfifo_reset_B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_H_2_36,Bank_H_2_36,FAKE,720,40,1000,6000,FPGA_83_0_21,83,0,21,F2A_1893,f2g_rx_dpa_restart_B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_H_2_36,Bank_H_2_36,FAKE,720,40,1000,6000,FPGA_83_0_22,83,0,22,F2A_1894,f2g_in_en_B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_H_2_36,Bank_H_2_36,FAKE,720,40,1000,6000,FPGA_83_0_23,83,0,23,F2A_1895,f2g_trx_core_clk_B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_H_2_35,Bank_H_2_35,FAKE,460,40,1000,4000,FPGA_84_0_0,84,0,0,A2F_1872,g2f_rx_cdr_core_clk_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_H_2_35,Bank_H_2_35,FAKE,460,40,1000,4000,FPGA_84_0_1,84,0,1,A2F_1873,g2f_rx_dvalid_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_H_2_35,Bank_H_2_35,FAKE,460,40,1000,4000,FPGA_84_0_2,84,0,2,A2F_1874,g2f_core_clk_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_H_2_35,Bank_H_2_35,FAKE,460,40,1000,4000,FPGA_84_0_3,84,0,3,A2F_1875,g2f_rx_in[0]_A,,,,,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_H_2_35,Bank_H_2_35,FAKE,460,40,1000,4000,FPGA_84_0_4,84,0,4,A2F_1876,g2f_rx_in[1]_A,,,,,,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_H_2_35,Bank_H_2_35,FAKE,590,40,1000,5000,FPGA_84_0_5,84,0,5,A2F_1877,g2f_rx_in[2]_A,,,,,,,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_H_2_35,Bank_H_2_35,FAKE,590,40,1000,5000,FPGA_84_0_6,84,0,6,A2F_1878,g2f_rx_in[3]_A,,,,,,,,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_H_2_35,Bank_H_2_35,FAKE,590,40,1000,5000,FPGA_84_0_7,84,0,7,A2F_1879,g2f_rx_in[4]_A,,,,,,,,,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_H_2_35,Bank_H_2_35,FAKE,590,40,1000,5000,FPGA_84_0_8,84,0,8,A2F_1880,g2f_rx_in[5]_A,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
GBOX GPIO,Bank_H_2_35,Bank_H_2_35,FAKE,590,40,1000,5000,FPGA_84_0_9,84,0,9,A2F_1881,g2f_rx_in[6]_A,,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,Y,,Y,Y,Y,Y,,,,,,,,,,,,,
GBOX GPIO,Bank_H_2_35,Bank_H_2_35,FAKE,590,40,1000,5000,FPGA_84_0_10,84,0,10,A2F_1882,g2f_rx_in[7]_A,,,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,,,Y,Y,Y,,,,,,,,,,,,,
GBOX GPIO,Bank_H_2_35,Bank_H_2_35,FAKE,590,40,1000,5000,FPGA_84_0_11,84,0,11,A2F_1883,g2f_rx_in[8]_A,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,,,Y,Y,,,,,,,,,,,,,
GBOX GPIO,Bank_H_2_35,Bank_H_2_35,FAKE,590,40,1000,5000,FPGA_84_0_12,84,0,12,A2F_1884,g2f_rx_in[9]_A,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,Y,,,,,,,,,,,,,
GBOX GPIO,Bank_H_2_36,Bank_H_2_36,FAKE,980,40,2000,1000,FPGA_84_0_13,84,0,13,A2F_1885,g2f_rx_cdr_core_clk_B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_H_2_36,Bank_H_2_36,FAKE,980,40,2000,1000,FPGA_84_0_14,84,0,14,A2F_1886,g2f_rx_dvalid_B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_H_2_36,Bank_H_2_36,FAKE,980,40,2000,1000,FPGA_84_0_15,84,0,15,A2F_1887,g2f_core_clk_B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_H_2_37,Bank_H_2_37,FAKE,70,40,1000,1000,FPGA_85_0_0,85,0,0,F2A_1920,f2g_trx_reset_n_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_H_2_37,Bank_H_2_37,FAKE,200,40,1000,2000,FPGA_85_0_1,85,0,1,F2A_1921,f2g_tx_oe_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_H_2_37,Bank_H_2_37,FAKE,200,40,1000,2000,FPGA_85_0_2,85,0,2,F2A_1922,f2g_tx_dvalid_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_H_2_37,Bank_H_2_37,FAKE,200,40,1000,2000,FPGA_85_0_3,85,0,3,F2A_1923,f2g_rx_sfifo_reset_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_H_2_37,Bank_H_2_37,FAKE,200,40,1000,2000,FPGA_85_0_4,85,0,4,F2A_1924,f2g_rx_dpa_restart_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_H_2_37,Bank_H_2_37,FAKE,200,40,1000,2000,FPGA_85_0_5,85,0,5,F2A_1925,f2g_in_en_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_H_2_37,Bank_H_2_37,FAKE,200,40,1000,2000,FPGA_85_0_6,85,0,6,F2A_1926,f2g_trx_core_clk_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_H_2_37,Bank_H_2_37,FAKE,200,40,1000,2000,FPGA_85_0_7,85,0,7,F2A_1927,f2g_tx_out[0]_A,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_H_2_37,Bank_H_2_37,FAKE,200,40,1000,2000,FPGA_85_0_8,85,0,8,F2A_1928,f2g_tx_out[1]_A,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_H_2_37,Bank_H_2_37,FAKE,200,40,1000,2000,FPGA_85_0_9,85,0,9,F2A_1929,f2g_tx_out[2]_A,,,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_H_2_37,Bank_H_2_37,FAKE,200,40,1000,2000,FPGA_85_0_10,85,0,10,F2A_1930,f2g_tx_out[3]_A,,,,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_H_2_37,Bank_H_2_37,FAKE,330,40,1000,3000,FPGA_85_0_11,85,0,11,F2A_1931,f2g_tx_out[4]_A,,,,,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_H_2_37,Bank_H_2_37,FAKE,330,40,1000,3000,FPGA_85_0_12,85,0,12,F2A_1932,f2g_tx_out[5]_A,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_H_2_37,Bank_H_2_37,FAKE,330,40,1000,3000,FPGA_85_0_13,85,0,13,F2A_1933,f2g_tx_out[6]_A,,,,,,,Y,Y,Y,Y,,Y,Y,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_H_2_37,Bank_H_2_37,FAKE,330,40,1000,3000,FPGA_85_0_14,85,0,14,F2A_1934,f2g_tx_out[7]_A,,,,,,,,Y,Y,Y,,,Y,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_H_2_37,Bank_H_2_37,FAKE,590,40,1000,5000,FPGA_85_0_15,85,0,15,F2A_1935,f2g_tx_out[8]_A,,,,,,,,,Y,Y,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_H_2_37,Bank_H_2_37,FAKE,590,40,1000,5000,FPGA_85_0_16,85,0,16,F2A_1936,f2g_tx_out[9]_A,,,,,,,,,,Y,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_H_2_38,Bank_H_2_38,FAKE,720,40,1000,6000,FPGA_85_0_17,85,0,17,F2A_1937,f2g_trx_reset_n_B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_H_2_38,Bank_H_2_38,FAKE,720,40,1000,6000,FPGA_85_0_18,85,0,18,F2A_1938,f2g_tx_oe_B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_H_2_38,Bank_H_2_38,FAKE,720,40,1000,6000,FPGA_85_0_19,85,0,19,F2A_1939,f2g_tx_dvalid_B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_H_2_38,Bank_H_2_38,FAKE,720,40,1000,6000,FPGA_85_0_20,85,0,20,F2A_1940,f2g_rx_sfifo_reset_B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_H_2_38,Bank_H_2_38,FAKE,720,40,1000,6000,FPGA_85_0_21,85,0,21,F2A_1941,f2g_rx_dpa_restart_B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_H_2_38,Bank_H_2_38,FAKE,720,40,1000,6000,FPGA_85_0_22,85,0,22,F2A_1942,f2g_in_en_B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_H_2_38,Bank_H_2_38,FAKE,720,40,1000,6000,FPGA_85_0_23,85,0,23,F2A_1943,f2g_trx_core_clk_B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_H_2_37,Bank_H_2_37,FAKE,460,40,1000,4000,FPGA_86_0_0,86,0,0,A2F_1920,g2f_rx_cdr_core_clk_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_H_2_37,Bank_H_2_37,FAKE,460,40,1000,4000,FPGA_86_0_1,86,0,1,A2F_1921,g2f_rx_dvalid_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_H_2_37,Bank_H_2_37,FAKE,460,40,1000,4000,FPGA_86_0_2,86,0,2,A2F_1922,g2f_core_clk_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_H_2_37,Bank_H_2_37,FAKE,460,40,1000,4000,FPGA_86_0_3,86,0,3,A2F_1923,g2f_rx_in[0]_A,,,,,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_H_2_37,Bank_H_2_37,FAKE,460,40,1000,4000,FPGA_86_0_4,86,0,4,A2F_1924,g2f_rx_in[1]_A,,,,,,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_H_2_37,Bank_H_2_37,FAKE,590,40,1000,5000,FPGA_86_0_5,86,0,5,A2F_1925,g2f_rx_in[2]_A,,,,,,,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_H_2_37,Bank_H_2_37,FAKE,590,40,1000,5000,FPGA_86_0_6,86,0,6,A2F_1926,g2f_rx_in[3]_A,,,,,,,,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_H_2_37,Bank_H_2_37,FAKE,590,40,1000,5000,FPGA_86_0_7,86,0,7,A2F_1927,g2f_rx_in[4]_A,,,,,,,,,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_H_2_37,Bank_H_2_37,FAKE,590,40,1000,5000,FPGA_86_0_8,86,0,8,A2F_1928,g2f_rx_in[5]_A,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
GBOX GPIO,Bank_H_2_37,Bank_H_2_37,FAKE,590,40,1000,5000,FPGA_86_0_9,86,0,9,A2F_1929,g2f_rx_in[6]_A,,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,Y,,Y,Y,Y,Y,,,,,,,,,,,,,
GBOX GPIO,Bank_H_2_37,Bank_H_2_37,FAKE,590,40,1000,5000,FPGA_86_0_10,86,0,10,A2F_1930,g2f_rx_in[7]_A,,,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,,,Y,Y,Y,,,,,,,,,,,,,
GBOX GPIO,Bank_H_2_37,Bank_H_2_37,FAKE,590,40,1000,5000,FPGA_86_0_11,86,0,11,A2F_1931,g2f_rx_in[8]_A,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,,,Y,Y,,,,,,,,,,,,,
GBOX GPIO,Bank_H_2_37,Bank_H_2_37,FAKE,590,40,1000,5000,FPGA_86_0_12,86,0,12,A2F_1932,g2f_rx_in[9]_A,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,Y,,,,,,,,,,,,,
GBOX GPIO,Bank_H_2_38,Bank_H_2_38,FAKE,980,40,2000,1000,FPGA_86_0_13,86,0,13,A2F_1933,g2f_rx_cdr_core_clk_B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_H_2_38,Bank_H_2_38,FAKE,980,40,2000,1000,FPGA_86_0_14,86,0,14,A2F_1934,g2f_rx_dvalid_B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_H_2_38,Bank_H_2_38,FAKE,980,40,2000,1000,FPGA_86_0_15,86,0,15,A2F_1935,g2f_core_clk_B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_H_2_39,Bank_H_2_39,FAKE,70,40,1000,1000,FPGA_87_0_0,87,0,0,F2A_1968,f2g_trx_reset_n_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_H_2_39,Bank_H_2_39,FAKE,200,40,1000,2000,FPGA_87_0_1,87,0,1,F2A_1969,f2g_tx_oe_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_H_2_39,Bank_H_2_39,FAKE,200,40,1000,2000,FPGA_87_0_2,87,0,2,F2A_1970,f2g_tx_dvalid_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_H_2_39,Bank_H_2_39,FAKE,200,40,1000,2000,FPGA_87_0_3,87,0,3,F2A_1971,f2g_rx_sfifo_reset_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_H_2_39,Bank_H_2_39,FAKE,200,40,1000,2000,FPGA_87_0_4,87,0,4,F2A_1972,f2g_rx_dpa_restart_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_H_2_39,Bank_H_2_39,FAKE,200,40,1000,2000,FPGA_87_0_5,87,0,5,F2A_1973,f2g_in_en_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_H_2_39,Bank_H_2_39,FAKE,200,40,1000,2000,FPGA_87_0_6,87,0,6,F2A_1974,f2g_trx_core_clk_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_H_2_39,Bank_H_2_39,FAKE,200,40,1000,2000,FPGA_87_0_7,87,0,7,F2A_1975,f2g_tx_out[0]_A,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_H_2_39,Bank_H_2_39,FAKE,200,40,1000,2000,FPGA_87_0_8,87,0,8,F2A_1976,f2g_tx_out[1]_A,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_H_2_39,Bank_H_2_39,FAKE,200,40,1000,2000,FPGA_87_0_9,87,0,9,F2A_1977,f2g_tx_out[2]_A,,,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_H_2_39,Bank_H_2_39,FAKE,200,40,1000,2000,FPGA_87_0_10,87,0,10,F2A_1978,f2g_tx_out[3]_A,,,,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_H_2_39,Bank_H_2_39,FAKE,330,40,1000,3000,FPGA_87_0_11,87,0,11,F2A_1979,f2g_tx_out[4]_A,,,,,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_H_2_39,Bank_H_2_39,FAKE,330,40,1000,3000,FPGA_87_0_12,87,0,12,F2A_1980,f2g_tx_out[5]_A,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_H_2_39,Bank_H_2_39,FAKE,330,40,1000,3000,FPGA_87_0_13,87,0,13,F2A_1981,f2g_tx_out[6]_A,,,,,,,Y,Y,Y,Y,,Y,Y,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_H_2_39,Bank_H_2_39,FAKE,330,40,1000,3000,FPGA_87_0_14,87,0,14,F2A_1982,f2g_tx_out[7]_A,,,,,,,,Y,Y,Y,,,Y,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_H_2_39,Bank_H_2_39,FAKE,590,40,1000,5000,FPGA_87_0_15,87,0,15,F2A_1983,f2g_tx_out[8]_A,,,,,,,,,Y,Y,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
